id,event_id,minute,second,team_id,x,y,expanded_minute,satisfiedEventsTypes,is_touch,player_id,end_x,end_y,goal_mouth_z,goal_mouth_y,is_shot,relatedEventId,relatedPlayerId,blocked_x,blocked_y,card_type,is_goal,period_display_name,type_display_name,outcome_type_display_name,Length,PassEndX,Zone,PassEndY,Angle,Longball,ThrowIn,Defensive,Foul,OppositeRelatedEvent,Offensive,FreekickTaken,HeadPass,Chipped,LeftFoot,Cross,Head,DirectFreekick,OutOfBoxCentre,GoalMouthY,GoalMouthZ,RightFoot,MissHigh,GoalKick,StandingSave,LayOff,MissLeft,MissRight,CornerTaken,PlayerCaughtOffside,IndirectFreekickTaken,KeeperThrow,IntentionalAssist,ShotAssist,KeyPass,BoxRight,FirstTouch,BlockedX,BlockedY,RelatedEventId,RegularPlay,Assisted,LowCentre,ParriedDanger,Hands,DivingSave,KeeperSaveInTheBox,BigChance,SmallBoxCentre,OverRun,Yellow,SetPiece,BoxCentre,Blocked,OutfielderBlock,Volley,HighLeft,BigChanceCreated,HighRight,Penalty,KeeperMissed,LowLeft,FromCorner,IndividualPlay,BoxLeft,PlayerPosition,JerseyNumber,FormationSlot,LowRight,LeadingToAttempt,Throughball,Feet,ParriedSafe,FastBreak,Collected,KeeperSaveObox
2886301879.0,664,69,11.0,495,72.6,10.0,75,"[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,317541.0,71.9,24.3,,,,,,,,,,SecondHalf,Pass,Successful,9.8,71.9,Center,24.3,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886301881.0,665,69,14.0,495,68.6,27.4,75,[91],True,392361.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886301889.0,666,69,15.0,495,65.3,33.0,75,"[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,248144.0,69.5,83.8,,,,,,,,,,SecondHalf,Pass,Successful,34.8,69.5,Left,83.8,1.44,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886301891.0,667,69,19.0,495,77.4,85.4,75,"[91, 53]",True,437387.0,,,,,,,,,,,,SecondHalf,TakeOn,Unsuccessful,,,Left,,,,,,,549.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886301895.0,549,69,19.0,1469,22.6,14.7,75,"[91, 143]",True,442971.0,,,,,,,,,,,,SecondHalf,Tackle,Successful,,,Back,,,,,1.0,,667.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886301921.0,669,69,42.0,495,0.0,0.0,75,[214],False,346110.0,,,,,,670.0,323547.0,,,,,SecondHalf,SubstitutionOff,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,Forward,20.0,,,,,,,,,
2886301923.0,670,69,42.0,495,0.0,0.0,75,[213],False,323547.0,,,,,,669.0,346110.0,,,,,SecondHalf,SubstitutionOn,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.0,,,,,,,,,,,,,,,,,,,,,,,,,,Forward,19.0,9.0,,,,,,,,
2886301953.0,671,70,5.0,495,0.0,0.0,76,[214],False,392361.0,,,,,,672.0,427283.0,,,,,SecondHalf,SubstitutionOff,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.0,,,,,,,,,,,,,,,,,,,,,,,,,,Midfielder,8.0,,,,,,,,,
2886301955.0,672,70,5.0,495,0.0,0.0,76,[213],False,427283.0,,,,,,671.0,392361.0,,,,,SecondHalf,SubstitutionOn,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.0,,,,,,,,,,,,,,,,,,,,,,,,,,Midfielder,17.0,10.0,,,,,,,,
2886302017.0,673,70,26.0,495,0.0,0.0,76,[214],False,317541.0,,,,,,674.0,433572.0,,,,,SecondHalf,SubstitutionOff,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.0,,,,,,,,,,,,,,,,,,,,,,,,,,Midfielder,10.0,,,,,,,,,
2886302021.0,674,70,26.0,495,0.0,0.0,76,[213],False,433572.0,,,,,,673.0,317541.0,,,,,SecondHalf,SubstitutionOn,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.0,,,,,,,,,,,,,,,,,,,,,,,,,,Midfielder,23.0,7.0,,,,,,,,
2886302055.0,675,70,38.0,495,84.5,100.0,76,"[91, 212, 36, 38, 217]",True,437387.0,87.2,66.0,,,,,,,,,,SecondHalf,Pass,Unsuccessful,24.0,87.2,Center,66.0,4.83,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302061.0,551,70,40.0,1469,12.8,34.0,76,"[197, 200]",False,288894.0,,,,,,,,,,,,SecondHalf,Aerial,Successful,,,Back,,,,,1.0,,676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302057.0,676,70,40.0,495,87.2,66.0,76,"[198, 199]",False,427283.0,,,,,,,,,,,,SecondHalf,Aerial,Unsuccessful,,,Center,,,,,,,551.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302063.0,552,70,41.0,1469,12.8,34.0,76,"[91, 94, 95, 57, 215]",True,288894.0,13.5,35.5,,,,,,,,,,SecondHalf,Clearance,Successful,1.3,13.5,Back,35.5,0.95,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302411.0,695,70,42.0,495,86.9,64.0,76,[91],True,427283.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302067.0,677,70,43.0,495,76.0,69.1,76,"[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,248144.0,85.7,96.4,,,,,,,,,,SecondHalf,Pass,Successful,21.2,85.7,Left,96.4,1.07,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302071.0,678,70,45.0,495,85.0,95.7,76,"[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,437387.0,76.2,90.1,,,,,,,,,,SecondHalf,Pass,Successful,10.0,76.2,Left,90.1,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302077.0,679,70,48.0,495,75.3,95.7,76,"[91, 119, 117, 30, 35, 38, 216, 218]",True,433572.0,53.0,86.1,,,,,,,,,,SecondHalf,Pass,Successful,24.3,53.0,Left,86.1,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302091.0,680,70,51.0,495,47.3,84.4,76,"[91, 117, 30, 38, 216, 218]",True,362434.0,47.3,44.5,,,,,,,,,,SecondHalf,Pass,Successful,27.1,47.3,Back,44.5,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302101.0,681,70,55.0,495,51.7,39.1,76,"[91, 119, 117, 30, 36, 38, 216, 218]",True,328643.0,57.8,5.7,,,,,,,,,,SecondHalf,Pass,Successful,23.6,57.8,Right,5.7,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302107.0,682,70,58.0,495,57.5,7.2,76,"[91, 119, 117, 30, 36, 37, 216, 218]",True,349932.0,61.5,26.8,,,,,,,,,,SecondHalf,Pass,Successful,14.0,61.5,Center,26.8,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302119.0,683,70,59.0,495,61.5,26.8,76,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,248144.0,68.3,5.4,,,,,,,,,,SecondHalf,Pass,Successful,16.2,68.3,Right,5.4,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302125.0,684,71,3.0,495,70.7,5.4,77,"[91, 137, 124, 126, 36, 37, 217, 218]",True,486734.0,89.5,36.3,,,,,,,,,,SecondHalf,Pass,Unsuccessful,28.8,89.5,Center,36.3,0.82,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302127.0,553,71,5.0,1469,11.4,61.5,77,"[91, 94, 95, 57, 215]",True,438654.0,30.8,100.0,,,,,,,,,,SecondHalf,Clearance,Successful,33.7,30.8,Back,100.0,0.92,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302163.0,686,71,17.0,495,58.6,0.0,77,"[91, 212, 36, 37, 217]",True,349932.0,79.6,6.7,,,,,,,,,,SecondHalf,Pass,Unsuccessful,22.7,79.6,Right,6.7,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302167.0,555,71,21.0,1469,22.5,85.4,77,"[91, 117, 30, 36, 37, 215, 218]",True,431121.0,22.6,88.7,,,,,,,,,,SecondHalf,Pass,Successful,2.2,22.6,Back,88.7,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302181.0,556,71,23.0,1469,22.7,95.3,77,"[91, 120, 128, 36, 38, 216, 218]",True,568706.0,55.7,78.5,,,,,,,,,,SecondHalf,Pass,Unsuccessful,36.5,55.7,Center,78.5,5.96,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302183.0,687,71,24.0,495,42.5,28.5,77,"[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,362434.0,61.0,9.7,,,,,,,,,,SecondHalf,Pass,Successful,23.3,61.0,Right,9.7,5.7,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302187.0,688,71,25.0,495,61.6,9.3,77,"[91, 120, 29, 139, 36, 38, 217, 218]",True,349932.0,73.1,6.9,,,,,,,,,,SecondHalf,Pass,Unsuccessful,12.2,73.1,Right,6.9,6.15,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302191.0,557,71,28.0,1469,26.9,93.1,77,"[91, 101, 56]",True,434240.0,,,,,,,,,,,,SecondHalf,Interception,Successful,,,Back,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302203.0,690,71,37.0,495,68.3,0.0,77,"[91, 212, 36, 37, 217]",True,349932.0,77.5,4.9,,,,,,,,,,SecondHalf,Pass,Successful,10.7,77.5,Right,4.9,0.43,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302207.0,691,71,38.0,495,77.0,4.9,77,"[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,404776.0,70.0,4.6,,,,,,,,,,SecondHalf,Pass,Successful,7.4,70.0,Right,4.6,3.17,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886306961.0,947,71,41.0,495,76.9,6.9,77,"[91, 53]",True,349932.0,,,,,,,,,,,,SecondHalf,TakeOn,Unsuccessful,,,Right,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302209.0,692,71,42.0,495,74.8,5.8,77,"[91, 63]",True,349932.0,,,,,,,,,,,,SecondHalf,Foul,Successful,,,Right,,,,,,1.0,559.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302219.0,559,71,42.0,1469,25.2,94.2,77,[64],False,568706.0,,,,,,,,,,,,SecondHalf,Foul,Unsuccessful,,,Back,,,,,1.0,1.0,692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302459.0,697,73,24.0,495,77.6,5.4,79,"[91, 119, 123, 137, 124, 125, 203, 39, 41, 44, 36, 37, 217, 218]",True,433572.0,92.1,50.7,,,,,,,,,,SecondHalf,Pass,Successful,34.4,92.1,Center,50.7,1.11,1.0,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
2886302461.0,698,73,26.0,495,92.1,50.7,79,"[91, 7, 90, 10, 88, 201, 1, 5, 14]",True,427283.0,,,34.7,59.2,True,697.0,433572.0,,,,,SecondHalf,MissedShots,Successful,,,Center,,,,,,,,,,,,,,1.0,,,59.2,34.7,,,,,,,,,,,,1.0,,,,1.0,,,697.0,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2886302509.0,563,73,52.0,1469,2.6,51.9,79,"[91, 117, 30, 36, 37, 215, 218]",True,280987.0,11.1,76.9,,,,,,,,,,SecondHalf,Pass,Successful,19.2,11.1,Back,76.9,1.09,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302511.0,564,73,57.0,1469,16.5,81.8,79,"[91, 120, 128, 36, 38, 216, 218]",True,438654.0,58.3,52.2,,,,,,,,,,SecondHalf,Pass,Unsuccessful,48.3,58.3,Center,52.2,5.85,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302513.0,700,73,59.0,495,33.4,43.3,79,[93],False,362434.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302515.0,701,74,0.0,495,33.4,43.3,80,"[91, 117, 30, 36, 38, 216, 218]",True,362434.0,42.9,37.9,,,,,,,,,,SecondHalf,Pass,Successful,10.6,42.9,Back,37.9,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302521.0,702,74,1.0,495,42.9,37.9,80,"[91, 117, 30, 35, 38, 215, 218]",True,248144.0,14.5,37.3,,,,,,,,,,SecondHalf,Pass,Successful,29.8,14.5,Back,37.3,3.16,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302523.0,703,74,6.0,495,18.4,41.9,80,"[91, 117, 30, 36, 38, 215, 218]",True,136220.0,23.9,26.4,,,,,,,,,,SecondHalf,Pass,Successful,12.0,23.9,Back,26.4,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302529.0,704,74,8.0,495,27.6,25.2,80,"[91, 117, 30, 36, 38, 216, 218]",True,328643.0,35.3,5.4,,,,,,,,,,SecondHalf,Pass,Successful,15.7,35.3,Back,5.4,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302537.0,705,74,10.0,495,32.1,12.4,80,"[91, 117, 30, 35, 37, 215, 218]",True,349932.0,21.9,25.9,,,,,,,,,,SecondHalf,Pass,Successful,14.1,21.9,Back,25.9,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302543.0,706,74,13.0,495,22.7,31.3,80,"[91, 117, 30, 36, 37, 215, 218]",True,328643.0,24.1,67.2,,,,,,,,,,SecondHalf,Pass,Successful,24.5,24.1,Back,67.2,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302559.0,707,74,17.0,495,24.5,67.3,80,"[91, 117, 30, 36, 37, 215, 218]",True,362434.0,27.0,92.2,,,,,,,,,,SecondHalf,Pass,Successful,17.1,27.0,Back,92.2,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302571.0,708,74,21.0,495,33.4,79.2,80,"[91, 117, 30, 35, 38, 215, 218]",True,437387.0,27.4,35.7,,,,,,,,,,SecondHalf,Pass,Successful,30.2,27.4,Back,35.7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302577.0,709,74,28.0,495,43.2,25.9,80,"[91, 119, 117, 30, 36, 38, 216, 218]",True,328643.0,54.3,5.8,,,,,,,,,,SecondHalf,Pass,Successful,18.0,54.3,Right,5.8,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302583.0,710,74,30.0,495,54.8,5.8,80,"[91, 119, 117, 30, 36, 37, 216, 218]",True,349932.0,57.2,19.5,,,,,,,,,,SecondHalf,Pass,Successful,9.7,57.2,Right,19.5,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302595.0,711,74,32.0,495,57.4,16.0,80,"[91, 117, 30, 35, 37, 216, 218]",True,404776.0,38.3,22.5,,,,,,,,,,SecondHalf,Pass,Successful,20.5,38.3,Back,22.5,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302611.0,712,74,34.0,495,39.4,25.5,80,"[91, 117, 30, 35, 37, 216, 218]",True,328643.0,35.9,56.1,,,,,,,,,,SecondHalf,Pass,Successful,21.1,35.9,Back,56.1,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302617.0,713,74,41.0,495,48.8,74.5,80,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,362434.0,70.5,98.2,,,,,,,,,,SecondHalf,Pass,Successful,27.9,70.5,Left,98.2,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302631.0,714,74,42.0,495,70.6,97.3,80,"[91, 119, 117, 30, 35, 38, 216, 218]",True,427283.0,66.4,87.9,,,,,,,,,,SecondHalf,Pass,Successful,7.8,66.4,Left,87.9,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302643.0,715,74,45.0,495,60.2,89.4,80,"[91, 117, 124, 127, 35, 38, 216, 218]",True,433572.0,36.0,41.2,,,,,,,,,,SecondHalf,Pass,Successful,41.5,36.0,Back,41.2,4.05,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302653.0,716,74,51.0,495,35.4,39.1,80,"[91, 119, 117, 30, 36, 38, 216, 218]",True,328643.0,52.6,24.1,,,,,,,,,,SecondHalf,Pass,Successful,20.7,52.6,Center,24.1,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302655.0,717,74,54.0,495,46.7,25.2,80,"[91, 119, 117, 30, 36, 38, 216, 218]",True,486734.0,59.3,2.7,,,,,,,,,,SecondHalf,Pass,Successful,20.2,59.3,Right,2.7,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302657.0,718,74,57.0,495,60.2,14.8,80,"[91, 119, 117, 30, 36, 37, 216, 218]",True,349932.0,65.1,37.2,,,,,,,,,,SecondHalf,Pass,Successful,16.1,65.1,Center,37.2,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302665.0,719,74,59.0,495,65.1,37.2,80,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,248144.0,76.4,35.8,,,,,,,,,,SecondHalf,Pass,Successful,11.9,76.4,Center,35.8,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302667.0,720,75,3.0,495,74.4,29.2,81,"[91, 63]",True,404776.0,,,,,,,,,,,,SecondHalf,Foul,Successful,,,Center,,,,,,1.0,566.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302673.0,566,75,3.0,1469,25.6,70.8,81,[64],False,434240.0,,,,,,,,,,,,SecondHalf,Foul,Unsuccessful,,,Back,,,,,1.0,1.0,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302749.0,567,75,49.0,1469,0.0,0.0,81,[214],False,431346.0,,,,,,568.0,391527.0,,,,,SecondHalf,SubstitutionOff,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.0,,,,,,,,,,,,,,,,,,,,,,,,,,Forward,17.0,,,,,,,,,
2886302751.0,568,75,49.0,1469,0.0,0.0,81,[213],False,391527.0,,,,,,567.0,431346.0,,,,,SecondHalf,SubstitutionOn,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.0,,,,,,,,,,,,,,,,,,,,,,,,,,Forward,9.0,9.0,,,,,,,,
2886302787.0,721,76,4.0,495,70.2,36.4,82,"[91, 120, 29, 124, 133, 36, 37, 217, 218]",True,433572.0,91.8,52.6,,,,,,,,,,SecondHalf,Pass,Unsuccessful,25.2,91.8,Center,52.6,0.45,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302789.0,569,76,6.0,1469,8.2,47.4,82,"[197, 200]",False,288894.0,,,,,,,,,,,,SecondHalf,Aerial,Successful,,,Back,,,,,1.0,,722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302791.0,722,76,6.0,495,91.8,52.6,82,"[198, 199]",False,427283.0,,,,,,,,,,,,SecondHalf,Aerial,Unsuccessful,,,Center,,,,,,,569.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302793.0,570,76,7.0,1469,8.2,47.4,82,"[91, 94, 95, 57, 215]",True,288894.0,8.8,46.6,,,,,,,,,,SecondHalf,Clearance,Successful,0.8,8.8,Back,46.6,5.57,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886306963.0,948,76,7.0,495,90.0,51.6,82,[91],True,427283.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302797.0,723,76,8.0,495,89.5,48.4,82,"[197, 199]",False,486734.0,,,,,,,,,,,,SecondHalf,Aerial,Successful,,,Center,,,,,,,571.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302799.0,571,76,8.0,1469,10.5,51.6,82,"[198, 200]",False,438654.0,,,,,,,,,,,,SecondHalf,Aerial,Unsuccessful,,,Back,,,,,1.0,,723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302801.0,724,76,9.0,495,86.8,51.1,82,"[91, 120, 29, 139, 36, 38, 217, 218]",True,486734.0,92.7,48.9,,,,,,,,,,SecondHalf,Pass,Unsuccessful,6.4,92.7,Center,48.9,6.05,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302807.0,572,76,10.0,1469,6.8,47.2,82,"[91, 94, 95, 215]",True,431121.0,10.9,48.5,,,,,,,,,,SecondHalf,Clearance,Successful,4.4,10.9,Back,48.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302809.0,573,76,11.0,1469,10.9,48.5,82,"[91, 94, 95, 57, 215]",True,442971.0,18.1,48.8,,,,,,,,,,SecondHalf,Clearance,Successful,7.6,18.1,Back,48.8,0.03,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302815.0,725,76,12.0,495,81.5,49.5,82,"[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,486734.0,86.4,61.8,,,,,,,,,,SecondHalf,Pass,Successful,9.8,86.4,Center,61.8,1.02,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886302819.0,726,76,14.0,495,86.0,61.8,82,"[91, 120, 29, 139, 36, 38, 217, 218]",True,362434.0,91.1,43.9,,,,,,,,,,SecondHalf,Pass,Unsuccessful,13.3,91.1,Center,43.9,5.13,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
