id,event_id,minute,second,team_id,x,y,expanded_minute,satisfiedEventsTypes,is_touch,player_id,end_x,end_y,relatedEventId,relatedPlayerId,card_type,blocked_x,blocked_y,goal_mouth_z,goal_mouth_y,is_shot,is_goal,period_display_name,type_display_name,outcome_type_display_name,Angle,PassEndX,Length,PassEndY,Zone,Chipped,Longball,Offensive,OppositeRelatedEvent,Defensive,HeadPass,ThrowIn,Foul,FreekickTaken,GoalKick,Head,LayOff,KeeperThrow,Cross,RightFoot,MissLeft,MissRight,CornerTaken,StandingSave,LeftFoot,RelatedEventId,Yellow,MissHigh,IntentionalAssist,ShotAssist,KeyPass,BlockedX,SixYardBlock,Blocked,GoalMouthY,LowRight,BlockedY,FirstTouch,Assisted,SmallBoxRight,FromCorner,GoalMouthZ,OutfielderBlock,JerseyNumber,PlayerPosition,FormationSlot,BoxCentre,LowLeft,BigChanceCreated,SmallBoxCentre,BigChance,SetPiece,BlockedCross,BoxLeft,IndividualPlay,RegularPlay,LowCentre,ParriedDanger,DivingSave,Hands,KeeperSaveInSixYard,KeeperSaveInTheBox,PlayerCaughtOffside,IndirectFreekickTaken,OverRun,HighClaim,SmallBoxLeft,AerialFoul,OutOfBoxCentre,DirectFreekick,BoxRight
2888280741.0,256,35,38.0,495,80.7,0.0,35,"[91, 212, 36, 37, 217]",True,320834.0,100.0,11.8,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.38,100.0,22.5,11.8,Right,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888280801.0,205,35,57.0,863,5.0,63.0,35,"[91, 117, 30, 35, 38, 215, 218]",True,443793.0,4.4,45.9,,,,,,,,,,FirstHalf,Pass,Successful,4.66,4.4,11.6,45.9,Back,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888280817.0,206,35,59.0,863,9.3,36.3,35,"[91, 117, 30, 36, 37, 215, 218]",True,139110.0,23.7,46.0,,,,,,,,,,FirstHalf,Pass,Successful,0.41,23.7,16.5,46.0,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888280853.0,207,36,3.0,863,19.6,49.6,36,"[91, 117, 30, 35, 37, 215, 218]",True,436048.0,12.9,72.4,,,,,,,,,,FirstHalf,Pass,Successful,2.0,12.9,17.0,72.4,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888280895.0,208,36,16.0,863,19.1,63.1,36,"[91, 117, 124, 127, 36, 38, 216, 218]",True,443793.0,37.6,3.3,,,,,,,,,,FirstHalf,Pass,Successful,5.16,37.6,45.1,3.3,Back,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888280903.0,209,36,20.0,863,37.5,3.9,36,"[91, 117, 30, 36, 37, 216, 218]",True,372927.0,40.5,15.3,,,,,,,,,,FirstHalf,Pass,Successful,1.18,40.5,8.4,15.3,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888280909.0,210,36,21.0,863,40.5,15.3,36,"[91, 117, 30, 35, 38, 215, 218]",True,468190.0,30.7,14.1,,,,,,,,,,FirstHalf,Pass,Successful,3.22,30.7,10.3,14.1,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888280929.0,211,36,24.0,863,30.7,14.1,36,"[91, 120, 128, 36, 37, 216, 218]",True,463416.0,57.8,31.5,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.39,57.8,30.8,31.5,Center,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888280945.0,259,36,27.0,495,41.0,67.8,36,"[91, 63]",True,137512.0,,,,,,,,,,,,FirstHalf,Foul,Successful,,,,,Back,,,1.0,212.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888280933.0,212,36,27.0,863,59.0,32.2,36,[64],False,550465.0,,,,,,,,,,,,FirstHalf,Foul,Unsuccessful,,,,,Center,,,,259.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281055.0,260,36,55.0,495,39.1,65.8,36,"[91, 117, 30, 132, 35, 38, 215, 218]",True,137512.0,31.7,29.7,,,,,,,,,,FirstHalf,Pass,Successful,4.41,31.7,25.7,29.7,Back,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281075.0,261,36,57.0,495,31.7,29.7,36,"[91, 117, 30, 35, 37, 215, 218]",True,362434.0,15.1,54.7,,,,,,,,,,FirstHalf,Pass,Successful,2.37,15.1,24.3,54.7,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281093.0,262,37,2.0,495,23.2,56.5,37,"[91, 120, 128, 36, 37, 217, 218]",True,136220.0,70.1,58.3,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.02,70.1,49.3,58.3,Center,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281107.0,214,37,4.0,863,29.9,41.7,37,"[197, 200]",False,463416.0,,,,,,,,,,,,FirstHalf,Aerial,Successful,,,,,Back,,,,263.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281099.0,263,37,4.0,495,70.1,58.3,37,"[198, 199]",False,346110.0,,,,,,,,,,,,FirstHalf,Aerial,Unsuccessful,,,,,Center,,,1.0,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281255.0,217,37,5.0,863,29.9,41.7,37,"[91, 94, 95, 57, 216]",True,463416.0,41.2,24.6,,,,,,,,,,FirstHalf,Clearance,Successful,5.51,41.2,16.6,24.6,Back,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281101.0,264,37,6.0,495,70.1,58.3,37,[91],True,346110.0,,,,,,,,,,,,FirstHalf,BallTouch,Successful,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281095.0,213,37,6.0,863,28.9,34.4,37,"[197, 200]",False,463416.0,,,,,,,,,,,,FirstHalf,Aerial,Successful,,,,,Back,,,,268.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281257.0,268,37,6.0,495,71.1,65.6,37,"[198, 199]",False,317541.0,,,,,,,,,,,,FirstHalf,Aerial,Unsuccessful,,,,,Center,,,1.0,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281113.0,215,37,6.0,863,26.9,35.7,37,"[91, 69]",True,463416.0,,,,,,,,,,,,FirstHalf,BallTouch,Unsuccessful,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281119.0,265,37,10.0,495,77.5,64.8,37,"[91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218]",True,346110.0,79.8,77.9,,,,,,,,,,FirstHalf,Pass,Successful,1.31,79.8,9.2,77.9,Center,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281125.0,266,37,12.0,495,84.7,69.7,37,"[91, 7, 90, 10, 88, 1, 3, 12]",True,427283.0,,,265.0,346110.0,,,,26.4,57.6,True,,FirstHalf,MissedShots,Successful,,,,,Center,,,,,,,,,,,,,,,1.0,,,,,,265.0,,,,,,,,,57.6,,,,1.0,,,26.4,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
2888281281.0,218,37,45.0,863,3.4,47.2,37,"[91, 117, 30, 36, 37, 215, 218]",True,139110.0,12.0,66.9,,,,,,,,,,FirstHalf,Pass,Successful,0.98,12.0,16.2,66.9,Back,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281287.0,219,37,46.0,863,13.1,67.3,37,"[91, 117, 30, 36, 37, 215, 218]",True,443793.0,27.6,93.4,,,,,,,,,,FirstHalf,Pass,Successful,0.86,27.6,23.4,93.4,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281299.0,220,37,47.0,863,27.6,93.4,37,"[91, 117, 30, 35, 38, 215, 218]",True,335583.0,13.6,62.4,,,,,,,,,,FirstHalf,Pass,Successful,4.1,13.6,25.7,62.4,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281315.0,221,37,52.0,863,19.2,61.0,37,"[91, 117, 30, 35, 38, 215, 218]",True,443793.0,8.8,41.1,,,,,,,,,,FirstHalf,Pass,Successful,4.03,8.8,17.4,41.1,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281325.0,222,37,55.0,863,11.1,34.0,37,"[91, 118, 120, 124, 128, 36, 37, 216, 218]",True,139110.0,47.4,50.5,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.29,47.4,39.7,50.5,Back,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281329.0,269,37,59.0,495,51.4,49.2,37,"[91, 69]",True,362434.0,,,,,,,,,,,,FirstHalf,BallTouch,Unsuccessful,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281351.0,223,38,2.0,863,60.3,55.3,38,"[91, 119, 117, 30, 36, 37, 216, 218]",True,550465.0,65.1,66.6,,,,,,,,,,FirstHalf,Pass,Successful,0.99,65.1,9.2,66.6,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281359.0,224,38,4.0,863,70.4,72.4,38,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,342857.0,88.0,87.3,,,,,,,,,,FirstHalf,Pass,Successful,0.5,88.0,21.1,87.3,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281361.0,225,38,5.0,863,90.1,83.4,38,"[91, 138, 124, 126, 35, 38, 217, 218]",True,502951.0,86.9,57.7,,,,,,,,,,FirstHalf,Pass,Unsuccessful,4.52,86.9,17.8,57.7,Center,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281371.0,271,38,6.0,495,9.9,32.1,38,"[91, 94, 95, 57, 215]",True,362434.0,19.9,82.8,,,,,,,,,,FirstHalf,Clearance,Successful,1.28,19.9,36.0,82.8,Back,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281389.0,272,38,11.0,495,19.5,92.8,38,[93],False,427283.0,,,,,,,,,,,,FirstHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281409.0,273,38,11.0,495,19.5,93.0,38,"[91, 117, 30, 35, 38, 215, 218]",True,427283.0,12.5,81.4,,,,,,,,,,FirstHalf,Pass,Successful,3.96,12.5,10.8,81.4,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281425.0,274,38,13.0,495,15.1,91.2,38,"[91, 117, 30, 36, 38, 215, 218]",True,349932.0,23.0,86.5,,,,,,,,,,FirstHalf,Pass,Successful,5.92,23.0,8.9,86.5,Back,,,,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281467.0,275,38,14.0,495,27.4,80.5,38,"[91, 118, 120, 29, 36, 37, 215, 218]",True,404776.0,29.0,81.6,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.42,29.0,1.8,81.6,Back,,,1.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281433.0,226,38,14.0,863,71.0,18.4,38,"[91, 60]",True,436048.0,,,,,,,,,,,,FirstHalf,BlockedPass,Successful,,,,,Right,,,,275.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281479.0,276,38,21.0,495,19.6,91.6,38,"[91, 117, 30, 139, 36, 37, 216, 218]",True,349932.0,42.6,96.0,,,,,,,,,,FirstHalf,Pass,Successful,0.12,42.6,24.3,96.0,Back,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281491.0,277,38,22.0,495,43.0,94.2,38,"[91, 117, 30, 36, 38, 216, 218]",True,427283.0,47.7,78.7,,,,,,,,,,FirstHalf,Pass,Successful,5.15,47.7,11.6,78.7,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281501.0,278,38,23.0,495,52.9,70.6,38,"[91, 119, 117, 30, 36, 38, 216, 218]",True,433572.0,54.8,46.2,,,,,,,,,,FirstHalf,Pass,Successful,4.83,54.8,16.7,46.2,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281505.0,279,38,24.0,495,53.5,47.7,38,"[91, 63]",True,317541.0,,,,,,,,,,,,FirstHalf,Foul,Successful,,,,,Center,,,1.0,227.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281511.0,227,38,24.0,863,46.5,52.3,38,[64],False,335583.0,,,228.0,335583.0,,,,,,,,FirstHalf,Foul,Unsuccessful,,,,,Back,,,,279.0,1.0,,,1.0,,,,,,,,,,,,,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281521.0,228,38,26.0,863,0.0,0.0,38,[65],False,335583.0,,,227.0,335583.0,"{'value': 31, 'displayName': 'Yellow'}",,,,,,,FirstHalf,Card,Successful,,,,,,,,,,,,,243.0,,,,,,,,,,,,,227.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281895.0,283,39,56.0,495,53.3,43.3,39,"[91, 119, 117, 30, 132, 36, 38, 216, 218]",True,362434.0,58.2,30.4,,,,,,,,,,FirstHalf,Pass,Successful,5.24,58.2,10.2,30.4,Center,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281905.0,284,39,58.0,495,58.2,30.4,39,"[91, 117, 30, 35, 37, 216, 218]",True,433572.0,45.2,44.7,,,,,,,,,,FirstHalf,Pass,Successful,2.52,45.2,16.8,44.7,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281915.0,285,40,0.0,495,45.5,48.6,40,"[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,362434.0,58.6,91.3,,,,,,,,,,FirstHalf,Pass,Successful,1.13,58.6,32.1,91.3,Left,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281917.0,286,40,5.0,495,66.5,96.6,40,"[91, 120, 29, 36, 37, 217, 218]",True,349932.0,91.5,100.0,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.11,91.5,26.4,100.0,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281969.0,232,40,21.0,863,19.4,0.0,40,"[91, 212, 36, 37, 216]",True,463416.0,34.1,5.1,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.25,34.1,15.9,5.1,Back,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281985.0,288,40,23.0,495,65.6,93.6,40,"[91, 120, 29, 139, 36, 38, 217, 218]",True,349932.0,77.8,87.7,,,,,,,,,,FirstHalf,Pass,Unsuccessful,5.98,77.8,13.4,87.7,Left,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888281999.0,233,40,24.0,863,25.8,9.4,40,"[91, 120, 128, 36, 37, 216, 218]",True,436048.0,53.2,34.0,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.53,53.2,33.3,34.0,Center,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282005.0,289,40,27.0,495,44.4,63.9,40,"[91, 94, 95, 57, 216]",True,362434.0,59.4,100.0,,,,,,,,,,FirstHalf,Clearance,Successful,1.01,59.4,29.6,100.0,Left,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282039.0,235,40,36.0,863,42.4,0.0,40,"[91, 212, 35, 37, 216]",True,372927.0,35.0,8.5,,,,,,,,,,FirstHalf,Pass,Successful,2.42,35.0,10.3,8.5,Back,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282061.0,236,40,37.0,863,35.0,8.5,40,"[91, 120, 128, 36, 37, 216, 218]",True,463416.0,64.1,12.1,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.08,64.1,30.7,12.1,Right,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282065.0,291,40,41.0,495,35.9,87.9,40,"[197, 200]",False,349932.0,,,,,,,,,,,,FirstHalf,Aerial,Successful,,,,,Back,,,,237.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282063.0,237,40,41.0,863,64.1,12.1,40,"[198, 199]",False,353377.0,,,,,,,,,,,,FirstHalf,Aerial,Unsuccessful,,,,,Right,,,1.0,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282071.0,292,40,41.0,495,35.1,87.1,40,[91],True,349932.0,,,,,,,,,,,,FirstHalf,BallTouch,Successful,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282083.0,293,40,43.0,495,45.4,75.3,40,"[91, 120, 128, 36, 37, 217, 218]",True,433572.0,100.0,86.5,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.13,100.0,58.7,86.5,Left,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282131.0,239,40,53.0,863,2.9,41.4,40,"[91, 117, 30, 36, 37, 215, 218]",True,139110.0,8.7,59.2,,,,,,,,,,FirstHalf,Pass,Successful,1.1,8.7,13.5,59.2,Back,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282133.0,240,41,2.0,863,15.0,60.4,41,"[91, 117, 30, 36, 38, 216, 218]",True,443793.0,34.3,47.5,,,,,,,,,,FirstHalf,Pass,Successful,5.87,34.3,22.1,47.5,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282147.0,241,41,3.0,863,34.3,47.5,41,"[91, 117, 30, 36, 37, 216, 218]",True,436048.0,39.9,56.4,,,,,,,,,,FirstHalf,Pass,Successful,0.8,39.9,8.4,56.4,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282149.0,242,41,5.0,863,39.9,56.4,41,"[91, 118, 120, 29, 36, 38, 216, 218]",True,342857.0,40.1,53.1,,,,,,,,,,FirstHalf,Pass,Unsuccessful,4.81,40.1,2.3,53.1,Back,,,1.0,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282157.0,295,41,5.0,495,59.9,46.9,41,"[91, 60]",True,486734.0,,,,,,,,,,,,FirstHalf,BlockedPass,Successful,,,,,Center,,,,242.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282173.0,296,41,10.0,495,69.1,38.8,41,"[91, 69]",True,346110.0,,,,,,,,,,,,FirstHalf,BallTouch,Unsuccessful,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282189.0,243,41,12.0,863,29.8,61.6,41,"[91, 63]",True,342857.0,,,,,,,,,,,,FirstHalf,Foul,Successful,,,,,Back,,,,297.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282187.0,297,41,12.0,495,70.2,38.4,41,[64],False,346110.0,,,,,,,,,,,,FirstHalf,Foul,Unsuccessful,,,,,Center,,,1.0,243.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282285.0,244,41,39.0,863,28.3,62.1,41,"[91, 117, 30, 132, 36, 37, 216, 218]",True,443793.0,38.0,68.7,,,,,,,,,,FirstHalf,Pass,Successful,0.42,38.0,11.1,68.7,Back,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282291.0,245,41,41.0,863,38.0,68.7,41,"[91, 117, 30, 35, 38, 215, 218]",True,342857.0,25.6,65.4,,,,,,,,,,FirstHalf,Pass,Successful,3.31,25.6,13.2,65.4,Back,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282313.0,246,41,45.0,863,28.8,63.6,41,"[91, 117, 30, 36, 38, 215, 218]",True,443793.0,32.6,46.3,,,,,,,,,,FirstHalf,Pass,Successful,5.04,32.6,12.4,46.3,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282329.0,247,41,46.0,863,32.6,46.3,41,"[91, 117, 30, 35, 37, 215, 218]",True,436048.0,22.3,59.2,,,,,,,,,,FirstHalf,Pass,Successful,2.46,22.3,13.9,59.2,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282355.0,248,41,48.0,863,23.3,60.1,41,"[91, 117, 30, 36, 38, 215, 218]",True,443793.0,26.0,41.1,,,,,,,,,,FirstHalf,Pass,Successful,4.93,26.0,13.2,41.1,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282359.0,249,41,53.0,863,23.6,54.6,41,"[91, 117, 30, 36, 37, 215, 218]",True,436048.0,26.7,75.3,,,,,,,,,,FirstHalf,Pass,Successful,1.34,26.7,14.4,75.3,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282379.0,250,41,55.0,863,26.8,75.9,41,"[91, 117, 30, 35, 38, 215, 218]",True,443793.0,8.7,53.5,,,,,,,,,,FirstHalf,Pass,Successful,3.82,8.7,24.4,53.5,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282389.0,251,41,58.0,863,8.7,53.5,41,"[91, 120, 128, 36, 37, 216, 218]",True,139110.0,54.2,71.2,,,,,,,,,,FirstHalf,Pass,Unsuccessful,0.25,54.2,49.3,71.2,Center,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282407.0,298,42,2.0,495,44.4,34.6,42,"[91, 120, 29, 139, 36, 38, 216, 218]",True,362434.0,64.8,23.2,,,,,,,,,,FirstHalf,Pass,Unsuccessful,5.94,64.8,22.8,23.2,Center,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282425.0,252,42,4.0,863,31.5,71.4,42,"[91, 118, 120, 128, 36, 38, 216, 218]",True,443793.0,40.0,70.9,,,,,,,,,,FirstHalf,Pass,Unsuccessful,6.25,40.0,8.9,70.9,Back,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282431.0,300,42,7.0,495,59.7,16.5,42,[93],False,433572.0,,,,,,,,,,,,FirstHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282435.0,301,42,7.0,495,59.7,16.5,42,"[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,433572.0,67.5,30.4,,,,,,,,,,FirstHalf,Pass,Successful,0.86,67.5,12.5,30.4,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888282449.0,302,42,13.0,495,55.5,42.9,42,"[91, 117, 30, 35, 38, 216, 218]",True,317541.0,42.5,29.7,,,,,,,,,,FirstHalf,Pass,Successful,3.72,42.5,16.3,29.7,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
